Ensembl_Human	log2FoldChange	orig_padj_BH	orig_padj_bonf	re.estimated_pvalue	re.estimated_padj
ENSG00000073417	-0.938985629	0.001121651	1	0.06447271	0.425530065
ENSG00000214575	-1.01752414	6.43e-05	0.120220545	0.026180763	0.265302115
ENSG00000260836	-1.01752414	6.43e-05	0.120220545	0.026180763	0.265302115
ENSG00000198498	-0.407251837	0.054545532	1	0.244460671	0.778678381
ENSG00000126733	-0.927899241	0.065707718	1	0.262617716	0.796959537
ENSG00000102271	-1.788660085	5.1e-06	0.006800791	0.012118334	0.172135611
ENSG00000166261	-0.147897763	0.312906862	1	0.50354045	0.954682634
ENSG00000158623	0.322863521	9.72e-07	0.001087321	0.007454223	0.126298395
ENSG00000128567	1.180788894	1.6e-05	0.024781635	0.017115165	0.209769726
ENSG00000128585	0.259000577	0.029181907	1	0.19425528	0.710558304
ENSG00000156265	-1.941579943	NA	NA	0.585095601	0.975356786
ENSG00000156273	0.506974804	1.77e-05	0.027730233	0.017638645	0.213346008
ENSG00000156261	-0.0209481	0.922515529	1	0.933730971	0.99957234
ENSG00000156256	-0.203263042	0.082107286	1	0.286442255	0.819708964
ENSG00000156531	-0.222664767	0.18996708	1	0.403122825	0.908377017
ENSG00000165704	0.342851336	0.020606227	1	0.17205969	0.669493325
ENSG00000164051	-0.00618613	0.972264038	1	0.975331588	0.99957234
ENSG00000164053	-0.839150282	0.287006165	1	0.483852227	0.947120214
ENSG00000282827	-0.839150282	0.287006165	1	0.483852227	0.947120214
ENSG00000164054	0.841396941	0.000154544	0.329023133	0.034409844	0.306332949
ENSG00000114268	-0.045364608	0.865415261	1	0.891658763	0.998294162
ENSG00000114270	0.673803648	0.016192161	1	0.158139451	0.64428492
ENSG00000010256	-0.080415026	0.680821481	1	0.759602774	0.995548754
ENSG00000131089	0.082657214	0.839478324	1	0.873020367	0.996892779
ENSG00000149970	-0.610684298	0.431486835	1	0.589276141	0.976471277
ENSG00000072133	-0.128624254	0.769686248	1	0.821797167	0.996332353
ENSG00000147027	-0.409223065	0.069622711	1	0.268426503	0.803654459
ENSG00000012779	-2.99306767	0.007772406	1	0.122828631	0.574092281
ENSG00000165406	-0.208147695	0.043297153	1	0.224187023	0.754138655
ENSG00000177082	-0.153399515	0.483475636	1	0.625357484	0.981668916
ENSG00000197696	-0.409070553	0.349506543	1	0.530709117	0.963201378
ENSG00000140612	0.027027836	0.83509661	1	0.870002294	0.996472802
ENSG00000156222	-1.487610476	0.195691137	NA	0.408377564	0.910860425
ENSG00000161992	0.769005006	NA	NA	0.842873068	0.996332353
ENSG00000007541	-0.152245915	0.497805198	1	0.635173947	0.983571996
ENSG00000197562	0.182587659	0.090445814	1	0.297309041	0.83153124
ENSG00000130731	0.327508792	0.000525842	1	0.050767283	0.372170401
ENSG00000172366	-0.021014591	0.948567061	1	0.954686025	0.99957234
ENSG00000140983	0.046298901	0.759535048	1	0.81516516	0.995906554
ENSG00000103269	-0.437136515	0.524550352	1	0.653188803	0.987077107
ENSG00000161999	0.184047903	0.13057252	1	0.344496926	0.870271661
ENSG00000127580	0.281705422	0.010504614	1	0.136264176	0.600861749
ENSG00000127585	-1.286485258	0.000197662	0.43585689	0.037153147	0.319345171
ENSG00000127588	-2.04914605	NA	NA	0.568008976	0.970857586
ENSG00000101911	-0.42257088	0.016967996	1	0.160719043	0.649168426
ENSG00000162512	0.090031466	0.680939862	1	0.759675935	0.995548754
ENSG00000084754	0.572340527	0.002393878	1	0.082551109	0.480844316
ENSG00000136244	1.185016882	0.062930167	1	0.258117331	0.793766074
ENSG00000176890	-0.998104197	0.000865735	1	0.059344163	0.407406817
ENSG00000164070	0.13865708	0.208057565	1	0.419259061	0.917002045
ENSG00000142731	-0.551580636	0.005173806	1	0.107031162	0.538691296
ENSG00000164073	-0.320637187	0.002497575	1	0.083729577	0.483757627
ENSG00000138709	0.384916567	0.00440576	1	0.101312122	0.526548082
ENSG00000077684	0.039331542	0.815654673	1	0.854714395	0.996332353
ENSG00000151470	-0.775389487	0.000510995	1	0.050329292	0.369984062
ENSG00000121005	-2.888802237	2.55e-21	2.46e-19	7.5e-07	0.000146284
ENSG00000104381	-2.600269633	1.87e-06	0.002223702	0.009006691	0.143639087
ENSG00000154589	-0.46825549	0.053592425	1	0.242847083	0.77668919
ENSG00000123243	-2.415091623	9.05e-09	6.11e-06	0.001919812	0.053878015
ENSG00000165629	-0.1110608	0.388896352	1	0.559424576	0.968131709
ENSG00000165632	0.208316619	0.174169528	1	0.388658713	0.898945505
ENSG00000163815	-1.919930731	0.038321208	1	0.214383275	0.74056816
ENSG00000075914	-0.033488478	0.895549783	1	0.914080299	0.99957234
ENSG00000163812	0.123034128	0.247609064	1	0.452471382	0.933933372
ENSG00000163810	-0.04187435	0.974415386	NA	0.977539032	0.99957234
ENSG00000140557	-0.655251863	0.209673012	1	0.420809628	0.917002045
ENSG00000176463	-0.240544612	0.115557392	1	0.328032686	0.856541026
ENSG00000183048	0.086987418	0.807493797	1	0.849234007	0.996332353
ENSG00000262660	0.086987418	0.807493797	1	0.849234007	0.996332353
ENSG00000185359	0.270435176	0.019626366	1	0.169140134	0.664358103
ENSG00000188846	0.072912411	0.475143753	1	0.619825032	0.980086184
ENSG00000153179	-0.74741126	2.74e-09	1.66e-06	0.001369915	0.042792679
ENSG00000163823	-0.209604876	0.693938644	1	0.768317913	0.995548754
ENSG00000150093	0.406912755	7.21e-05	0.137458657	0.02714757	0.269933515
ENSG00000099250	-1.283492012	8.22e-05	0.159445762	0.02826099	0.276006126
ENSG00000148498	0.142821702	0.358359594	1	0.537160302	0.96456431
ENSG00000103942	-0.952581442	8.46e-09	5.67e-06	0.001882906	0.053241737
ENSG00000181192	-0.353839861	0.097451985	1	0.306029295	0.840339277
ENSG00000065665	-0.213194811	0.219050241	1	0.428919506	0.921042809
ENSG00000165609	0.120300318	0.514162627	1	0.646002161	0.986379164
ENSG00000170265	0.266791451	0.030025421	1	0.19619251	0.714190646
ENSG00000155660	0.119257124	0.644646647	1	0.734024954	0.995548754
ENSG00000136003	-0.537847662	5.7e-07	0.000602143	0.006378342	0.114480433
ENSG00000177706	0.066074723	0.859633833	1	0.887582792	0.998187653
ENSG00000188191	-0.172985531	0.546314704	1	0.667669434	0.988959025
ENSG00000197461	0.806584062	0.000652615	1	0.05435186	0.38628122
ENSG00000164818	0.473007138	0.018275939	1	0.164989313	0.656701495
ENSG00000239857	-0.075456692	0.548037167	1	0.668964094	0.988959025
ENSG00000163098	0.050006905	0.739531348	1	0.800714514	0.995548754
ENSG00000101972	0.059797283	0.721932512	1	0.787303884	0.995548754
ENSG00000145920	-1.270023093	2.58e-19	3.19e-17	2.55e-06	0.000391422
ENSG00000146066	0.202559499	0.095897199	1	0.304179538	0.838289528
ENSG00000175202	0.202559499	0.095897199	1	0.304179538	0.838289528
ENSG00000048162	-0.242976746	0.371336887	1	0.546833759	0.966123537
ENSG00000175414	0.024308364	0.944820578	1	0.951562817	0.99957234
ENSG00000122203	0.140454864	0.095073543	1	0.303199978	0.836934944
ENSG00000051596	-0.146887113	0.569721024	1	0.683467992	0.990939738
ENSG00000113194	0.144722528	0.054675127	1	0.244671116	0.778929849
ENSG00000048140	-0.258770717	0.033320647	1	0.203694617	0.725588971
ENSG00000113763	-2.44555012	4.3e-20	4.77e-18	1.58e-06	0.000270041
ENSG00000160883	-2.28596409	0.033561068	1	0.204295165	0.725767571
ENSG00000087206	0.16123358	0.104282231	1	0.314446091	0.847350053
ENSG00000101665	1.031726297	7.56e-08	6.47e-05	0.003551737	0.078684346
ENSG00000167306	1.085915812	8.91e-21	8.85e-19	1.04e-06	0.000197002
ENSG00000204403	0.060698404	0.81666026	1	0.855410136	0.996332353
ENSG00000137752	-0.14931726	0.452200419	1	0.603711924	0.978060016
ENSG00000145335	0.549581324	0.204011689	1	0.415829754	0.914320125
ENSG00000152578	0.022262687	0.971873597	1	0.975032057	0.99957234
ENSG00000182359	-0.566455539	0.039813134	1	0.217357983	0.745131875
ENSG00000149313	-0.22278514	0.187227655	1	0.400628875	0.906593351
ENSG00000152404	0.205173683	0.13566188	1	0.350011225	0.874350071
ENSG00000137760	-0.175308408	0.143480172	1	0.358100629	0.880861001
ENSG00000164736	-1.42791118	0.489055708	NA	0.629290803	0.982101736
ENSG00000120992	-0.329751507	0.034005809	1	0.205298629	0.727093588
ENSG00000023287	0.27493161	0.148451889	1	0.363421757	0.882869864
ENSG00000147481	-1.49636601	0.370166143	NA	0.545862166	0.966065709
ENSG00000147576	-0.124262429	0.716632817	1	0.783503071	0.995548754
ENSG00000185697	-0.225428369	0.471132573	1	0.61673633	0.979738815
ENSG00000104205	-0.086999399	0.679160149	1	0.758357948	0.995548754
ENSG00000270024	-0.086999399	0.679160149	1	0.758357948	0.995548754
ENSG00000178125	-0.8005707	NA	NA	0.838010896	0.996332353
ENSG00000121022	0.025247542	0.872495547	1	0.897680334	0.99841894
ENSG00000040341	-0.085757363	0.473263623	1	0.618411455	0.979738815
ENSG00000121039	-0.018432131	0.947337146	1	0.953542266	0.99957234
ENSG00000147601	0.156323601	0.533938658	1	0.659336767	0.98793022
ENSG00000008196	-0.860766195	0.000191512	0.419725077	0.0367725	0.317942028
ENSG00000178860	-1.577267688	0.025296513	1	0.184757428	0.693233434
ENSG00000170915	0.007581176	0.985071629	1	0.985562193	0.99957234
ENSG00000104313	-1.697196489	0.316889019	NA	0.506599006	0.955325469
ENSG00000096092	-0.534217877	0.009959846	1	0.133668982	0.597252188
ENSG00000067167	-0.144478196	0.211898031	1	0.422805345	0.917805307
ENSG00000147592	-0.171183559	0.356364326	1	0.535658462	0.96456431
ENSG00000137571	-0.087720418	0.848555396	1	0.879437477	0.997421634
ENSG00000258677	-0.06310907	0.733515888	1	0.79619611	0.995548754
ENSG00000175606	-0.114776091	0.566907271	1	0.681783066	0.990549755
ENSG00000144407	-0.2200228	NA	NA	0.936134361	0.99957234
ENSG00000115020	-0.115209217	0.377349309	1	0.551091195	0.967500501
ENSG00000138413	-0.795734904	1.62e-13	4.82e-11	9.37e-05	0.005956476
ENSG00000144401	0.054174794	0.752327674	1	0.80966516	0.995906554
ENSG00000118260	0.154916171	0.121035449	1	0.334349416	0.860365722
ENSG00000118263	0.755036628	0.000325066	0.779043973	0.043555692	0.344412185
ENSG00000118246	-0.005854276	0.982426316	1	0.98382481	0.99957234
ENSG00000138400	-0.370531537	0.585548099	1	0.694751643	0.990957385
ENSG00000114948	-0.913089852	0.000888587	1	0.059866038	0.40872313
ENSG00000114942	-0.192629507	0.013813362	1	0.149658403	0.628393201
ENSG00000023228	-0.237847293	0.054889593	1	0.245064128	0.778929849
ENSG00000118257	-0.400373465	0.053928276	1	0.243414839	0.777215848
ENSG00000162972	0.239260026	0.040134621	1	0.218022555	0.745472321
ENSG00000152430	-0.816838367	0.381935123	1	0.554468235	0.967507955
ENSG00000162944	-1.3911976	4.86e-12	1.79e-09	0.000235735	0.012147529
ENSG00000115540	0.13671403	0.253306524	1	0.457075517	0.936390248
ENSG00000144381	-0.303146979	0.144430156	1	0.359088568	0.880915109
ENSG00000115520	0.166985492	0.2052717	1	0.416877612	0.91526702
ENSG00000115524	0.174700894	0.272876189	1	0.472653672	0.943391963
ENSG00000144395	-1.623618514	0.290803153	1	0.486964261	0.947837155
ENSG00000196950	-0.424180639	0.20286829	1	0.414829564	0.913967039
ENSG00000138449	0.280341228	0.590736418	1	0.698273601	0.990957385
ENSG00000115368	-0.436315824	0.016125032	1	0.157832733	0.64428492
ENSG00000030419	0.810699855	0.003960065	1	0.097645973	0.519348081
ENSG00000115365	-0.141588869	0.093734208	1	0.301447117	0.835854066
ENSG00000115361	0.32843081	0.186774059	1	0.40014122	0.906593351
ENSG00000144445	0.110656097	0.714785306	1	0.782201434	0.995548754
ENSG00000197713	0.013986207	0.923664479	1	0.934896381	0.99957234
ENSG00000235376	0.013986207	0.923664479	1	0.934896381	0.99957234
ENSG00000163600	-2.339217512	NA	NA	0.512942398	0.958356685
ENSG00000178562	0.551370791	0.332766716	1	0.518199498	0.959846287
ENSG00000173166	0.182572734	0.542962847	1	0.665465107	0.988717092
ENSG00000138380	-0.06662071	0.755704551	1	0.812186007	0.995906554
ENSG00000163596	-2.048268431	0.021216143	1	0.17370472	0.673721197
ENSG00000138442	-0.733062281	0.000110099	0.223069048	0.030956958	0.289592493
ENSG00000055044	-0.607235179	0.003398135	1	0.092680293	0.508412677
ENSG00000116030	0.191559323	0.005051618	1	0.1061494	0.536949055
ENSG00000138395	-2.580349407	0.046638245	NA	0.230397902	0.762595976
ENSG00000003393	-0.166641668	0.226046981	1	0.434732346	0.924712302
ENSG00000082146	0.24576337	0.022291157	1	0.176656774	0.679916907
ENSG00000115993	-0.207654742	0.200948314	1	0.413000809	0.913522114
ENSG00000064012	0.369583982	0.00015348	0.326421539	0.034335493	0.305943959
ENSG00000003402	0.292425807	0.111418105	1	0.323244395	0.85240971
ENSG00000119013	0.125016453	0.411040561	1	0.57505954	0.972816942
ENSG00000013441	0.796655	0.071560228	1	0.271225457	0.806963201
ENSG00000240344	-0.137471945	0.259600126	1	0.46193875	0.939537194
ENSG00000196290	-0.448233385	0.101266731	1	0.310794564	0.844326479
ENSG00000115942	-0.323373091	0.154541075	1	0.369889627	0.88563105
ENSG00000163535	0.004555418	0.990964426	1	0.991058316	0.99957234
ENSG00000204262	-0.622452564	0.045791151	1	0.228863066	0.760443579
ENSG00000168542	-1.569701295	9.94e-05	0.198934065	0.030009094	0.284240881
ENSG00000134901	-0.359301522	0.02338416	1	0.179746502	0.684439259
ENSG00000134899	-0.063638218	0.603113109	1	0.706923458	0.991377018
